mgi_symbol,ensembl_gene_id,entrezgene_id,gene_biotype,chromosome_name,start_position,end_position
Cirop,ENSMUSG00000114865,101056084,protein_coding,14,54930055,54936290
Cebpe,ENSMUSG00000052435,110794,protein_coding,14,54947817,54949631
Stra8,ENSMUSG00000029848,20899,protein_coding,6,34897098,34916279
Ctss,ENSMUSG00000038642,13040,protein_coding,3,95434097,95463714
Asic3,ENSMUSG00000038276,171209,protein_coding,5,24618390,24622833
Kcne3,ENSMUSG00000035165,57442,protein_coding,7,99825709,99834076
Itgb3,ENSMUSG00000020689,16416,protein_coding,11,104498826,104561302
Insl5,ENSMUSG00000066090,23919,protein_coding,4,102875069,102884039
Myh6,ENSMUSG00000040752,17888,protein_coding,14,55179378,55204384
Vstm2l,ENSMUSG00000037843,277432,protein_coding,2,157756573,157786639
Oxct2a,ENSMUSG00000076436,64059,protein_coding,4,123215668,123217427
Serpinb7,ENSMUSG00000067001,116872,protein_coding,1,107327385,107380419
Myh7,ENSMUSG00000053093,140781,protein_coding,14,55208141,55232083
Dapk2,ENSMUSG00000032380,13143,protein_coding,9,66065505,66179524
1700001O22Rik,ENSMUSG00000044320,73598,protein_coding,2,30684781,30693673
Dnai4,ENSMUSG00000035126,242584,protein_coding,4,102895262,102971752
Efcab3,ENSMUSG00000020690,70894,protein_coding,11,104954418,105008363
Rnase1,ENSMUSG00000035896,19752,protein_coding,14,51382455,51384242
Aph1b,ENSMUSG00000032375,208117,protein_coding,9,66682484,66702772
Lactb,ENSMUSG00000032370,80907,protein_coding,9,66862670,66882766
Arpp21,ENSMUSG00000032503,74100,protein_coding,9,111894159,112065006
Svopl,ENSMUSG00000029830,320590,protein_coding,6,37960674,38023931
Wnt2b,ENSMUSG00000027840,22414,protein_coding,3,104852588,104869237
H2-Oa,ENSMUSG00000024334,15001,protein_coding,17,34311314,34314208
Tmem213,ENSMUSG00000029829,77522,protein_coding,6,38086190,38092744
Tmc7,ENSMUSG00000042246,209760,protein_coding,7,118135064,118183959
Zc3hav1,ENSMUSG00000029826,78781,protein_coding,6,38282221,38331538
Ccdc69,ENSMUSG00000049588,52570,protein_coding,11,54940557,54968957
Ttc30a2,ENSMUSG00000075272,620631,protein_coding,2,75806084,75808514
Slc36a3,ENSMUSG00000049491,215332,protein_coding,11,55015641,55042534
Sftpd,ENSMUSG00000021795,20390,protein_coding,14,40894171,40907106
Vmn2r120,ENSMUSG00000090655,224916,protein_coding,17,57813453,57852505
Vmn2r118,ENSMUSG00000091504,383258,protein_coding,17,55897370,55932192
Gm16253,ENSMUSG00000087610,,protein_coding,3,96484300,96487979
Mreg,ENSMUSG00000039395,381269,protein_coding,1,72198601,72251466
Vmn2r97,ENSMUSG00000091491,627367,protein_coding,17,19134562,19178349
Vmn1r81,ENSMUSG00000115027,171244,protein_coding,7,11981168,12002196
Gpr45,ENSMUSG00000041907,93690,protein_coding,1,42992032,43074616
Vmn1r84,ENSMUSG00000066803,171267,protein_coding,7,12094240,12103200
Abcc8,ENSMUSG00000040136,20927,protein_coding,7,45753947,45829457
Marchf4,ENSMUSG00000039372,381270,protein_coding,1,72466271,72576089
Adora3,ENSMUSG00000000562,11542,protein_coding,3,105778174,105816242
Gm8104,ENSMUSG00000096446,101056159,protein_coding,14,42958058,42972647
I830077J02Rik,ENSMUSG00000074342,433638,protein_coding,3,105831674,105839980
Gm8126,ENSMUSG00000090634,108168152,protein_coding,14,43116106,43124256
Lhx1,ENSMUSG00000018698,16869,protein_coding,11,84409110,84416361
4930503E14Rik,ENSMUSG00000072595,74954,protein_coding,14,44400626,44450711
Parp12,ENSMUSG00000038507,243771,protein_coding,6,39063344,39095283
Gm8257,ENSMUSG00000079265,,protein_coding,14,44886661,44947760
Mrm1,ENSMUSG00000018405,217038,protein_coding,11,84703887,84710341
Kdm7a,ENSMUSG00000042599,338523,protein_coding,6,39113557,39183723
Sgo2b,ENSMUSG00000094443,244495,protein_coding,8,64360461,64405204
Tmc5,ENSMUSG00000030650,74424,protein_coding,7,118196520,118274309
Gm6526,ENSMUSG00000091698,115488379,protein_coding,14,43935281,43993405
Slc37a3,ENSMUSG00000029924,72144,protein_coding,6,39311707,39354609
Hspb7,ENSMUSG00000006221,29818,protein_coding,4,141148090,141152622
Rab19,ENSMUSG00000029923,19331,protein_coding,6,39358109,39367314
Gnrh1,ENSMUSG00000015812,14714,protein_coding,14,67982630,67986888
Ecrg4,ENSMUSG00000026051,78896,protein_coding,1,43769762,43781738
Jsrp1,ENSMUSG00000020216,71912,protein_coding,10,80644330,80649332
Asb10,ENSMUSG00000038204,117590,protein_coding,5,24737695,24745976
Tmem178b,ENSMUSG00000057716,434008,protein_coding,6,39848395,40232084
H2-Eb2,ENSMUSG00000067341,381091,protein_coding,17,34544639,34560386
Btnl2,ENSMUSG00000024340,547431,protein_coding,17,34573796,34588469
Crb1,ENSMUSG00000063681,170788,protein_coding,1,139124794,139304838
Cuzd1,ENSMUSG00000040205,16433,protein_coding,7,130910283,130924021
Btnl1,ENSMUSG00000062638,100038862,protein_coding,17,34596106,34605002
Lrrc38,ENSMUSG00000028584,242735,protein_coding,4,143076327,143097602
H2-Q1,ENSMUSG00000079507,15006,protein_coding,17,35539381,35544075
Rnf225,ENSMUSG00000033967,381845,protein_coding,7,12661343,12664999
Gm11127,ENSMUSG00000079492,100529082,protein_coding,17,36366708,36369263
Lbp,ENSMUSG00000016024,16803,protein_coding,2,158148413,158174772
Alkal1,ENSMUSG00000087247,620393,protein_coding,1,6429442,6464955
Tnfrsf8,ENSMUSG00000028602,21941,protein_coding,4,144993707,145041734
Gm8909,ENSMUSG00000073402,667977,protein_coding,17,36475335,36479429
F13b,ENSMUSG00000026368,14060,protein_coding,1,139429440,139451490
Sfi1,ENSMUSG00000023764,78887,protein_coding,11,3081850,3143463
Pjvk,ENSMUSG00000075267,381375,protein_coding,2,76478820,76488900
H2-T3,ENSMUSG00000054128,15043,protein_coding,17,36496464,36501179
Zfp978,ENSMUSG00000078497,,protein_coding,4,147445760,147475461
Nup210l,ENSMUSG00000027939,77595,protein_coding,3,90011439,90119355
Mfsd12,ENSMUSG00000034854,73822,protein_coding,10,81193325,81202059
Rhbdl2,ENSMUSG00000043333,230726,protein_coding,4,123681667,123723697
Cfh,ENSMUSG00000026365,12628,protein_coding,1,140012446,140111502
Podnl1,ENSMUSG00000012889,244550,protein_coding,8,84852618,84859156
Dnajc5b,ENSMUSG00000027606,66326,protein_coding,3,19562759,19665026
Adamts3,ENSMUSG00000043635,330119,protein_coding,5,89824946,90031193
Susd5,ENSMUSG00000086596,382111,protein_coding,9,113886208,113927796
Slc44a3,ENSMUSG00000039865,213603,protein_coding,3,121253177,121326053
Tnfsf13b,ENSMUSG00000031497,24099,protein_coding,8,10056467,10089072
Ccr4,ENSMUSG00000047898,12773,protein_coding,9,114319384,114333984
Mpc1,ENSMUSG00000023861,55951,protein_coding,17,8501736,8516493
Gm1553,ENSMUSG00000094186,432480,protein_coding,10,82322371,82328452
Erf,ENSMUSG00000040857,13875,protein_coding,7,24941986,24950186
Atp1a2,ENSMUSG00000007097,98660,protein_coding,1,172099276,172125631
2300002M23Rik,ENSMUSG00000039269,69542,protein_coding,17,35878347,35879849
Sfta2,ENSMUSG00000090509,433102,protein_coding,17,35912441,35961463
Slc41a2,ENSMUSG00000034591,338365,protein_coding,10,83066712,83173746
Gm12248,ENSMUSG00000086962,676527,protein_coding,11,57954378,57983960
Potegl,ENSMUSG00000026774,70981,protein_coding,2,23097488,23157141
Gm826,ENSMUSG00000074623,329554,protein_coding,2,160153313,160176082
Brinp3,ENSMUSG00000035131,215378,protein_coding,1,146370498,146778210
5730409E04Rik,ENSMUSG00000073755,230757,protein_coding,4,126503611,126508164
Lrrc39,ENSMUSG00000027961,109245,protein_coding,3,116356622,116376783
Scml4,ENSMUSG00000044770,268297,protein_coding,10,42736366,42836776
CK137956,ENSMUSG00000028813,635169,protein_coding,4,127821385,127864744
Smim31,ENSMUSG00000074300,407795,protein_coding,8,65538265,65582215
Or10j7,ENSMUSG00000058981,258758,protein_coding,1,173009420,173018207
Pdc,ENSMUSG00000006007,20028,protein_coding,1,150195168,150209657
Vmn2r130,ENSMUSG00000095658,100042225,protein_coding,17,23280140,23301338
Cadm3,ENSMUSG00000005338,94332,protein_coding,1,173160825,173195261
Afp,ENSMUSG00000054932,11576,protein_coding,5,90638596,90656766
Gm44501,ENSMUSG00000090897,,protein_coding,17,40872398,40890440
Esp4,ENSMUSG00000095540,100126777,protein_coding,17,40909485,40913509
Foxb1,ENSMUSG00000059246,64290,protein_coding,9,69664992,69668222
Mndal,ENSMUSG00000090272,100040462,protein_coding,1,173676692,173708447
Qpct,ENSMUSG00000024084,70536,protein_coding,17,79359335,79397807
Meiob,ENSMUSG00000024155,75178,protein_coding,17,25023263,25058762
Saa3,ENSMUSG00000040026,20210,protein_coding,7,46361422,46365124
Or2t48,ENSMUSG00000050818,258879,protein_coding,11,58418012,58425662
Pou3f2,ENSMUSG00000095139,18992,protein_coding,4,22482780,22488366
Igfals,ENSMUSG00000046070,16005,protein_coding,17,25084971,25100984
Cmtm2b,ENSMUSG00000035785,75502,protein_coding,8,105048862,105057396
Rassf6,ENSMUSG00000029370,73246,protein_coding,5,90750935,90788516
Ffar2,ENSMUSG00000051314,233079,protein_coding,7,30517773,30523200
Fam81a,ENSMUSG00000032224,76886,protein_coding,9,69995793,70049842
Fmo5,ENSMUSG00000028088,14263,protein_coding,3,97536120,97562598
Cxcl5,ENSMUSG00000029371,20311,protein_coding,5,90907219,90909483
Zcwpw2,ENSMUSG00000032443,100039681,protein_coding,9,117705068,117869327
Irak3,ENSMUSG00000020227,73914,protein_coding,10,119977553,120038035
Kmt2c,ENSMUSG00000038056,231051,protein_coding,5,25476796,25703781
Gpr63,ENSMUSG00000040372,81006,protein_coding,4,24966407,25009233
Cnfn,ENSMUSG00000063651,72383,protein_coding,7,25067045,25069149
Glt8d2,ENSMUSG00000020251,74782,protein_coding,10,82486267,82526484
Hmcn1,ENSMUSG00000066842,545370,protein_coding,1,150438275,150869186
Dcp1b,ENSMUSG00000041477,319618,protein_coding,6,119152214,119198577
Areg,ENSMUSG00000029378,11839,protein_coding,5,91287458,91296291
Btc,ENSMUSG00000082361,12223,protein_coding,5,91505120,91550853
Parm1,ENSMUSG00000034981,231440,protein_coding,5,91665474,91774753
Cdh16,ENSMUSG00000031881,12556,protein_coding,8,105328543,105351028
Rchy1,ENSMUSG00000029397,68098,protein_coding,5,92096763,92110927
Lrtm2,ENSMUSG00000055003,211187,protein_coding,6,119292094,119307727
Ces2a,ENSMUSG00000055730,102022,protein_coding,8,105460635,105468266
Steap3,ENSMUSG00000026389,68428,protein_coding,1,120118487,120200435
Ces2c,ENSMUSG00000061825,234671,protein_coding,8,105573700,105581115
Ppargc1a,ENSMUSG00000029167,19017,protein_coding,5,51611592,51725068
Cd84,ENSMUSG00000038147,12523,protein_coding,1,171667265,171718285
Slamf6,ENSMUSG00000015314,30925,protein_coding,1,171745082,171780737
Pecam1,ENSMUSG00000020717,18613,protein_coding,11,106545043,106641454
Ttn,ENSMUSG00000051747,22138,protein_coding,2,76534324,76812891
Lpar1,ENSMUSG00000038668,14745,protein_coding,4,58435255,58553898
Acsm2,ENSMUSG00000030945,233799,protein_coding,7,119153563,119199913
Lrrc71,ENSMUSG00000023084,74485,protein_coding,3,87644230,87655932
Ccdc149,ENSMUSG00000045790,100503884,protein_coding,5,52531993,52628863
Pdzph1,ENSMUSG00000024227,69239,protein_coding,17,59185803,59298370
Scn11a,ENSMUSG00000034115,24046,protein_coding,9,119582825,119654522
Ttc39d,ENSMUSG00000046196,67737,protein_coding,17,80514889,80525365
Milr1,ENSMUSG00000040528,380732,protein_coding,11,106642052,106659620
Ntrk1,ENSMUSG00000028072,18211,protein_coding,3,87685551,87702469
Insrr,ENSMUSG00000005640,23920,protein_coding,3,87704258,87723408
Htr5a,ENSMUSG00000039106,15563,protein_coding,5,28047147,28060086
B4galnt3,ENSMUSG00000041372,330406,protein_coding,6,120180034,120271520
Crabp2,ENSMUSG00000004885,12904,protein_coding,3,87855973,87860683
Arg1,ENSMUSG00000019987,11846,protein_coding,10,24791119,24803382
Tmem217,ENSMUSG00000079580,71138,protein_coding,17,29744981,29771359
Fev,ENSMUSG00000055197,260298,protein_coding,1,74920668,74924578
Ihh,ENSMUSG00000006538,16147,protein_coding,1,74984474,74990831
Slc23a3,ENSMUSG00000026205,22626,protein_coding,1,75102185,75110534
Tmem121b,ENSMUSG00000094626,94047,protein_coding,6,120465900,120470768
Ypel2,ENSMUSG00000018427,77864,protein_coding,11,86827251,86884533
Slc25a18,ENSMUSG00000004902,71803,protein_coding,6,120750539,120771297
Plppr3,ENSMUSG00000035835,216152,protein_coding,10,79696309,79710468
Acsm3,ENSMUSG00000030935,20216,protein_coding,7,119360146,119386736
Tmem198,ENSMUSG00000051703,319998,protein_coding,1,75456176,75462349
Mos,ENSMUSG00000078365,17451,protein_coding,4,3870657,3872105
Prdm12,ENSMUSG00000079466,381359,protein_coding,2,31530049,31545807
Ppef2,ENSMUSG00000029410,19023,protein_coding,5,92374538,92404137
Gabrr2,ENSMUSG00000023267,14409,protein_coding,4,33062999,33095865
Grin3b,ENSMUSG00000035745,170483,protein_coding,10,79806549,79813024
Gabrr1,ENSMUSG00000028280,14408,protein_coding,4,33132521,33163588
Pnrc1,ENSMUSG00000040128,108767,protein_coding,4,33245423,33290163
Ly6g5b,ENSMUSG00000043807,266614,protein_coding,17,35332924,35334404
Or6c68,ENSMUSG00000049573,258281,protein_coding,10,129153986,129160010
Sec14l3,ENSMUSG00000054986,380683,protein_coding,11,4014841,4027736
Serpinb2,ENSMUSG00000062345,18788,protein_coding,1,107439153,107463208
Iqsec3,ENSMUSG00000040797,243621,protein_coding,6,121349892,121450637
A2m,ENSMUSG00000030111,232345,protein_coding,6,121612335,121656186
Axdnd1,ENSMUSG00000026601,77352,protein_coding,1,156151079,156248729
Penk,ENSMUSG00000045573,18619,protein_coding,4,4133531,4138819
Fitm2,ENSMUSG00000048486,228859,protein_coding,2,163308299,163314549
Spaca1,ENSMUSG00000028264,67652,protein_coding,4,34024874,34050191
R3hdml,ENSMUSG00000078949,100043899,protein_coding,2,163334238,163344532
Tlx2,ENSMUSG00000068327,21909,protein_coding,6,83045305,83047274
Mup6,ENSMUSG00000078689,620807,protein_coding,4,59964294,60007274
Zfp385b,ENSMUSG00000027016,241494,protein_coding,2,77240978,77649983
2810459M11Rik,ENSMUSG00000026227,72792,protein_coding,1,85973585,85983178
Fibcd1,ENSMUSG00000026841,98970,protein_coding,2,31703302,31736017
Anapc15-ps,ENSMUSG00000074780,,protein_coding,10,95508853,95509251
Diras1,ENSMUSG00000043670,208666,protein_coding,10,80855423,80861496
Art3,ENSMUSG00000034842,109979,protein_coding,5,92479686,92562487
Fxyd7,ENSMUSG00000036578,57780,protein_coding,7,30741938,30750892
Mrgprb1,ENSMUSG00000070547,233231,protein_coding,7,48093861,48106090
Zfp229,ENSMUSG00000061544,381067,protein_coding,17,21949776,21988323
Cck,ENSMUSG00000032532,12424,protein_coding,9,121318890,121324760
Lyzl4,ENSMUSG00000032530,69032,protein_coding,9,121406909,121471162
Zfp820,ENSMUSG00000069743,75424,protein_coding,17,22035866,22064753
Zfp995,ENSMUSG00000078546,70081,protein_coding,17,22098551,22128907
Cfap206,ENSMUSG00000028294,69329,protein_coding,4,34688559,34730206
Anks4b,ENSMUSG00000030909,72074,protein_coding,7,119773081,119784809
Zfr2,ENSMUSG00000034949,103406,protein_coding,10,81068989,81087957
Clvs1,ENSMUSG00000041216,74438,protein_coding,4,9269293,9451691
Epas1,ENSMUSG00000024140,13819,protein_coding,17,87061128,87140838
Cckar,ENSMUSG00000029193,12425,protein_coding,5,53855118,53865047
Ddit4,ENSMUSG00000020108,74747,protein_coding,10,59785491,59787656
Plpp7,ENSMUSG00000051373,227721,protein_coding,2,31985540,32000832
Ccdc13,ENSMUSG00000079235,100502861,protein_coding,9,121626693,121668527
Ackr2,ENSMUSG00000044534,59289,protein_coding,9,121727421,121740140
Wfdc15a,ENSMUSG00000051769,68221,protein_coding,2,164040783,164042050
Gask1a,ENSMUSG00000038233,245050,protein_coding,9,121780054,121809275
Cacng1,ENSMUSG00000020722,12299,protein_coding,11,107594044,107607348
Ccdc78,ENSMUSG00000071202,381077,protein_coding,17,26005554,26009487
Cacng5,ENSMUSG00000040373,140723,protein_coding,11,107765431,107805881
Abca16,ENSMUSG00000051900,233810,protein_coding,7,120008870,120144036
Calcr,ENSMUSG00000023964,12311,protein_coding,6,3685680,3764714
Cerkl,ENSMUSG00000075256,228094,protein_coding,2,79160887,79287129
Tesc,ENSMUSG00000029359,57816,protein_coding,5,118165808,118199943
Nwd2,ENSMUSG00000090061,319807,protein_coding,5,63806445,63967889
Bcl2l10,ENSMUSG00000032191,12049,protein_coding,9,75255040,75258931
Rab40c,ENSMUSG00000025730,224624,protein_coding,17,26101088,26138701
Pon1,ENSMUSG00000002588,18979,protein_coding,6,5168090,5193946
Med13l,ENSMUSG00000018076,76199,protein_coding,5,118698744,118903503
Gm17455,ENSMUSG00000090439,100302688,protein_coding,10,60235505,60239338
Spink4,ENSMUSG00000028415,20731,protein_coding,4,40920052,40931395
T2,ENSMUSG00000058159,21331,protein_coding,17,8574824,8642345
Aqp3,ENSMUSG00000028435,11828,protein_coding,4,41092722,41098183
Rhobtb1,ENSMUSG00000019944,69288,protein_coding,10,68987264,69127621
Vwa3a,ENSMUSG00000030889,233813,protein_coding,7,120338541,120404965
Tbx3,ENSMUSG00000018604,21386,protein_coding,5,119808734,119822789
Ccr9,ENSMUSG00000029530,12769,protein_coding,9,123507504,123613395
Rgs9,ENSMUSG00000020599,19739,protein_coding,11,109116181,109188955
Rag2,ENSMUSG00000032864,19374,protein_coding,2,101455063,101462874
Tlr1,ENSMUSG00000044827,21897,protein_coding,5,65082022,65090906
Tle6,ENSMUSG00000034758,114606,protein_coding,10,81426738,81436907
Tbx5,ENSMUSG00000018263,21388,protein_coding,5,119970733,120023284
Gltpd2,ENSMUSG00000046811,216871,protein_coding,11,70410022,70411562
Gramd1a,ENSMUSG00000001248,52857,protein_coding,7,30829552,30855321
Wfdc9,ENSMUSG00000074594,629754,protein_coding,2,164491551,164498503
Lhx5,ENSMUSG00000029595,16873,protein_coding,5,120569764,120579288
Spint5,ENSMUSG00000074593,641368,protein_coding,2,164557225,164559988
Mxd1,ENSMUSG00000001156,17119,protein_coding,6,86624024,86646143
Gpat2,ENSMUSG00000046338,215456,protein_coding,2,127267119,127278012
Wfdc3,ENSMUSG00000076434,71856,protein_coding,2,164573100,164587851
Garin1b,ENSMUSG00000039742,330277,protein_coding,6,29319139,29336018
Gria4,ENSMUSG00000025892,14802,protein_coding,9,4417896,4796234
Slc17a6,ENSMUSG00000030500,140919,protein_coding,7,51271754,51320867
Scgb1b3,ENSMUSG00000095257,384585,protein_coding,7,31075017,31076341
Casp1,ENSMUSG00000025888,12362,protein_coding,9,5298508,5307290
Luzp2,ENSMUSG00000063297,233271,protein_coding,7,54485246,54918633
Pamr1,ENSMUSG00000027188,210622,protein_coding,2,102380357,102473386
Slc26a7,ENSMUSG00000040569,208890,protein_coding,4,14502430,14621805
Ccdc182,ENSMUSG00000034031,74297,protein_coding,11,88184884,88186087
Fam20a,ENSMUSG00000020614,208659,protein_coding,11,109560575,109613105
Chit1,ENSMUSG00000026450,71884,protein_coding,1,134038980,134079278
Ghrl,ENSMUSG00000064177,58991,protein_coding,6,113693080,113696841
Slc1a2,ENSMUSG00000005089,20511,protein_coding,2,102489004,102621129
Mybph,ENSMUSG00000042451,53311,protein_coding,1,134121186,134128970
Nhlh1,ENSMUSG00000051251,18071,protein_coding,1,171879859,171885140
Mmp16,ENSMUSG00000028226,17389,protein_coding,4,17852893,18119145
Mfsd13b,ENSMUSG00000030877,74466,protein_coding,7,120581732,120614010
Mmp12,ENSMUSG00000049723,17381,protein_coding,9,7344381,7369499
Hoxa13,ENSMUSG00000038203,15398,protein_coding,6,52234674,52237788
Pltp,ENSMUSG00000017754,18830,protein_coding,2,164681438,164699631
Klb,ENSMUSG00000029195,83379,protein_coding,5,65505657,65541350
Slc8a1,ENSMUSG00000054640,20541,protein_coding,17,81680534,82045806
Dgke,ENSMUSG00000000276,56077,protein_coding,11,88926005,88957676
Gm525,ENSMUSG00000072553,217071,protein_coding,11,88964667,88983866
Hebp1,ENSMUSG00000042770,15199,protein_coding,6,135114520,135175020
Safb2,ENSMUSG00000042625,224902,protein_coding,17,56867965,56891585
Smim14,ENSMUSG00000037822,68552,protein_coding,5,65604187,65694527
Atp8b5,ENSMUSG00000028457,320571,protein_coding,4,43267159,43373833
Gsg1,ENSMUSG00000030206,14840,protein_coding,6,135214324,135231349
Oas1f,ENSMUSG00000053765,243262,protein_coding,5,120985432,120996049
Pbp2,ENSMUSG00000047104,76400,protein_coding,6,135286125,135287403
Oas1h,ENSMUSG00000001168,246729,protein_coding,5,120999484,121011569
Nepn,ENSMUSG00000038624,66650,protein_coding,10,52265068,52280721
Slc9a2,ENSMUSG00000026062,226999,protein_coding,1,40719734,40808433
Mlph,ENSMUSG00000026303,171531,protein_coding,1,90842807,90878864
Oas1d,ENSMUSG00000032623,100535,protein_coding,5,121052599,121059715
Fam166b,ENSMUSG00000042788,329831,protein_coding,4,43427019,43429134
Or6c203,ENSMUSG00000107662,257666,protein_coding,10,129008442,129013790
Rph3a,ENSMUSG00000029608,19894,protein_coding,5,121078562,121148155
Itln1,ENSMUSG00000038209,16429,protein_coding,1,171345690,171362862
Rfx2,ENSMUSG00000024206,19725,protein_coding,17,57082897,57138013
Aldh8a1,ENSMUSG00000037542,237320,protein_coding,10,21253190,21272484
Kctd15,ENSMUSG00000030499,233107,protein_coding,7,34338439,34356157
Chrne,ENSMUSG00000014609,11448,protein_coding,11,70505709,70510042
Myrfl,ENSMUSG00000034057,237558,protein_coding,10,116612440,116732824
Msmp,ENSMUSG00000078719,100039672,protein_coding,4,43583216,43584494
Chrna10,ENSMUSG00000066279,504186,protein_coding,7,101760473,101766035
Spag8,ENSMUSG00000066196,433700,protein_coding,4,43651335,43653594
Urgcp,ENSMUSG00000049680,72046,protein_coding,11,5663417,5712376
AB124611,ENSMUSG00000057191,382062,protein_coding,9,21437472,21456629
Kcnj16,ENSMUSG00000051497,16517,protein_coding,11,110858859,110918794
Cyp1a2,ENSMUSG00000032310,13077,protein_coding,9,57584220,57590986
Kcnj2,ENSMUSG00000041695,16518,protein_coding,11,110956990,110967647
Rab43,ENSMUSG00000030055,69834,protein_coding,6,87765835,87789146
Car10,ENSMUSG00000056158,72605,protein_coding,11,92988854,93492575
Cryge,ENSMUSG00000070870,12968,protein_coding,1,65087713,65090308
Chp2,ENSMUSG00000030865,70261,protein_coding,7,121818719,121822047
Crygd,ENSMUSG00000067299,12967,protein_coding,1,65101031,65102611
Crygb,ENSMUSG00000073658,12965,protein_coding,1,65119378,65121447
D630023F18Rik,ENSMUSG00000044816,98303,protein_coding,1,65144444,65162373
Idh1,ENSMUSG00000025950,15926,protein_coding,1,65197775,65225659
Prkcb,ENSMUSG00000052889,18751,protein_coding,7,121887974,122233625
Pax5,ENSMUSG00000014030,18507,protein_coding,4,44524757,44710487
Sstr2,ENSMUSG00000047904,20606,protein_coding,11,113510168,113516854
Dnajc5g,ENSMUSG00000053856,231098,protein_coding,5,31263629,31269870
Mdh1b,ENSMUSG00000025963,76668,protein_coding,1,63737978,63769477
Lbx2,ENSMUSG00000034968,16815,protein_coding,6,83063348,83065224
Slc5a11,ENSMUSG00000030769,233836,protein_coding,7,122814003,122872476
Cd27,ENSMUSG00000030336,21940,protein_coding,6,125209585,125213973
Zbed6,ENSMUSG00000094410,667118,protein_coding,1,133547678,133589056
Sirpa,ENSMUSG00000037902,19261,protein_coding,2,129434755,129474148
Arih2,ENSMUSG00000064145,23807,protein_coding,9,108480141,108526585
Slc25a20,ENSMUSG00000032602,57279,protein_coding,9,108539287,108561840
Or8b42,ENSMUSG00000052058,258028,protein_coding,9,38340751,38343978
Baat,ENSMUSG00000039653,12012,protein_coding,4,49489422,49506557
Aldob,ENSMUSG00000028307,230163,protein_coding,4,49535995,49549546
Or8b53,ENSMUSG00000061039,258783,protein_coding,9,38663595,38671413
Trim80,ENSMUSG00000070332,432613,protein_coding,11,115331371,115339096
Grin3a,ENSMUSG00000039579,242443,protein_coding,4,49661611,49845744
Or8g53,ENSMUSG00000095903,258605,protein_coding,9,39680072,39694549
Cysrt1,ENSMUSG00000036731,67859,protein_coding,2,25128830,25132464
Usp17ld,ENSMUSG00000057321,384701,protein_coding,7,102898944,102901712
Toporsl,ENSMUSG00000028314,68274,protein_coding,4,52596274,52612430
Abca1,ENSMUSG00000015243,11303,protein_coding,4,53030787,53159895
Dlec1,ENSMUSG00000038060,320256,protein_coding,9,118931546,118977314
Acaa1b,ENSMUSG00000010651,235674,protein_coding,9,118977091,118986161
Slc22a14,ENSMUSG00000070280,382113,protein_coding,9,118998523,119194619
Slc22a13,ENSMUSG00000074028,102570,protein_coding,9,119022040,119038164
Nacad,ENSMUSG00000041073,192950,protein_coding,11,6547823,6556053
Pitpnm3,ENSMUSG00000040543,327958,protein_coding,11,71938354,72026604
4933427D14Rik,ENSMUSG00000020807,74477,protein_coding,11,72044755,72098285
Tal2,ENSMUSG00000028417,21350,protein_coding,4,53779705,53788712
Cidec,ENSMUSG00000030278,14311,protein_coding,6,113401595,113412721
Tctn1,ENSMUSG00000038593,654470,protein_coding,5,122375911,122402523
Aqp8,ENSMUSG00000030762,11833,protein_coding,7,123061514,123067227
Prss39,ENSMUSG00000026125,21755,protein_coding,1,34537491,34542144
Agmat,ENSMUSG00000040706,75986,protein_coding,4,141473983,141486574
Ccpg1,ENSMUSG00000034563,72278,protein_coding,9,72892711,72923622
Cnga3,ENSMUSG00000026114,12790,protein_coding,1,37253515,37302465
Cela2a,ENSMUSG00000058579,13706,protein_coding,4,141542273,141553471
Fhad1,ENSMUSG00000051435,329977,protein_coding,4,141617749,141742393
Rab27a,ENSMUSG00000032202,11891,protein_coding,9,72952136,73004911
Khdc3,ENSMUSG00000092622,66991,protein_coding,9,73009118,73011720
Ccdc201,ENSMUSG00000087512,,protein_coding,11,7133153,7138569
Ocstamp,ENSMUSG00000027670,74614,protein_coding,2,165235680,165242325
Ggt6,ENSMUSG00000040471,71522,protein_coding,11,72326352,72329226
Il4ra,ENSMUSG00000030748,16190,protein_coding,7,125151292,125178646
Eya2,ENSMUSG00000017897,14049,protein_coding,2,165436952,165613647
Il1rl2,ENSMUSG00000070942,107527,protein_coding,1,40363770,40406722
Spns2,ENSMUSG00000040447,216892,protein_coding,11,72342464,72380730
D430041D05Rik,ENSMUSG00000068373,241589,protein_coding,2,103973418,104241358
Gpr62,ENSMUSG00000091735,436090,protein_coding,9,106341161,106343137
Il1rl1,ENSMUSG00000026069,17082,protein_coding,1,40468730,40504575
Spns3,ENSMUSG00000020798,77577,protein_coding,11,72385745,72441332
Foxd3,ENSMUSG00000067261,15221,protein_coding,4,99544536,99546859
Iqcf5,ENSMUSG00000066382,75470,protein_coding,9,106391772,106393209
Tns1,ENSMUSG00000055322,21961,protein_coding,1,73949390,74163608
Grm2,ENSMUSG00000023192,108068,protein_coding,9,106520294,106533281
Klra4,ENSMUSG00000079852,16635,protein_coding,6,130020694,130044234
Faiml,ENSMUSG00000096316,623459,protein_coding,9,99111429,99119292
Sun3,ENSMUSG00000040985,194974,protein_coding,11,8966054,8998991
Hdhd3,ENSMUSG00000038422,72748,protein_coding,4,62417245,62421704
Gm11992,ENSMUSG00000040978,626870,protein_coding,11,8998594,9019356
