mgi_symbol,ensembl_gene_id,entrezgene_id,gene_biotype,chromosome_name,start_position,end_position
Ap1m2,ENSMUSG00000003309,11768,protein_coding,9,21205571,21223633
Emp1,ENSMUSG00000030208,13730,protein_coding,6,135339543,135360171
Vmac,ENSMUSG00000054723,106639,protein_coding,17,57020936,57025022
Lsm14a,ENSMUSG00000066568,67070,protein_coding,7,34044071,34092740
Ado,ENSMUSG00000057134,211488,protein_coding,10,67380341,67384898
Arhgef39,ENSMUSG00000051517,230098,protein_coding,4,43496142,43499695
Btg2,ENSMUSG00000020423,12227,protein_coding,1,134002908,134006858
Itgav,ENSMUSG00000027087,16410,protein_coding,2,83554741,83637260
Pfn1,ENSMUSG00000018293,18643,protein_coding,11,70542676,70545470
Enoph1,ENSMUSG00000029326,67870,protein_coding,5,100187844,100216619
Eno3,ENSMUSG00000060600,13808,protein_coding,11,70548028,70553339
Ncoa5,ENSMUSG00000039804,228869,protein_coding,2,164842277,164876787
Ldlr,ENSMUSG00000032193,16835,protein_coding,9,21634779,21661215
Hectd4,ENSMUSG00000042744,269700,protein_coding,5,121358282,121506640
Spag7,ENSMUSG00000018287,216873,protein_coding,11,70554597,70560242
Ttl,ENSMUSG00000027394,69737,protein_coding,2,128907862,128938203
Clta,ENSMUSG00000028478,12757,protein_coding,4,44004452,44032846
Osgepl1,ENSMUSG00000026096,72085,protein_coding,1,53352783,53365502
Cd44,ENSMUSG00000005087,12505,protein_coding,2,102641486,102732010
Cad,ENSMUSG00000013629,69719,protein_coding,5,31212124,31235823
Gpatch1,ENSMUSG00000063808,67471,protein_coding,7,34975961,35017865
Copg1,ENSMUSG00000030058,54161,protein_coding,6,87864796,87890577
Melk,ENSMUSG00000035683,17279,protein_coding,4,44300876,44364675
Adam23,ENSMUSG00000025964,23792,protein_coding,1,63485050,63635435
Hmces,ENSMUSG00000030060,232210,protein_coding,6,87890917,87913611
Slc30a3,ENSMUSG00000029151,22784,protein_coding,5,31243450,31265581
Rbbp6,ENSMUSG00000030779,19647,protein_coding,7,122564909,122601780
Slc20a1,ENSMUSG00000027397,20515,protein_coding,2,129040684,129053536
Polr1e,ENSMUSG00000028318,64424,protein_coding,4,45018583,45036565
Pold2,ENSMUSG00000020471,18972,protein_coding,11,5822180,5828292
Tomm5,ENSMUSG00000078713,68512,protein_coding,4,45105208,45108114
Nop2,ENSMUSG00000038279,110109,protein_coding,6,125108872,125121716
Qars,ENSMUSG00000032604,97541,protein_coding,9,108384905,108393140
Shb,ENSMUSG00000044813,230126,protein_coding,4,45423278,45532470
Rpl38,ENSMUSG00000057322,67671,protein_coding,11,114559350,114563157
Impdh2,ENSMUSG00000062867,23918,protein_coding,9,108437485,108442783
Kif1c,ENSMUSG00000020821,16562,protein_coding,11,70591374,70622790
Herc2,ENSMUSG00000030451,15204,protein_coding,7,55699944,55881548
Tatdn2,ENSMUSG00000056952,381801,protein_coding,6,113674011,113688030
Stk35,ENSMUSG00000037885,67333,protein_coding,2,129642437,129674207
Usp19,ENSMUSG00000006676,71472,protein_coding,9,108367801,108379536
Rabep1,ENSMUSG00000020817,54189,protein_coding,11,70735604,70833931
Bend4,ENSMUSG00000092060,666938,protein_coding,5,67549490,67585653
Zfp513,ENSMUSG00000043059,101023,protein_coding,5,31356325,31359647
Sinhcaf,ENSMUSG00000039985,56306,protein_coding,6,148822533,148847965
Tmeff1,ENSMUSG00000028347,230157,protein_coding,4,48585174,48663131
Dennd5b,ENSMUSG00000030313,320560,protein_coding,6,148889569,149003178
Bag2,ENSMUSG00000042215,213539,protein_coding,1,33784565,33796876
Mrpl58,ENSMUSG00000018858,68572,protein_coding,11,115294578,115303500
Dst,ENSMUSG00000026131,13518,protein_coding,1,33947306,34347742
Atp5h,ENSMUSG00000034566,71679,protein_coding,11,115306515,115310788
Suclg2,ENSMUSG00000061838,20917,protein_coding,6,95449990,95695781
Fndc4,ENSMUSG00000038552,64339,protein_coding,5,31449586,31453424
Plcd1,ENSMUSG00000010660,18799,protein_coding,9,118900595,118922570
Ppp1cc,ENSMUSG00000004455,19047,protein_coding,5,122296341,122313336
Oxsr1,ENSMUSG00000036737,108737,protein_coding,9,119067498,119151493
Fsd1l,ENSMUSG00000054752,319636,protein_coding,4,53631471,53707009
Zfp507,ENSMUSG00000044452,668501,protein_coding,7,35471768,35502428
Usp17lc,ENSMUSG00000058976,13532,protein_coding,7,103064279,103069087
Zfp462,ENSMUSG00000060206,242466,protein_coding,4,54945048,55083563
Prtg,ENSMUSG00000036030,235472,protein_coding,9,72714156,72824573
Ddi2,ENSMUSG00000078515,68817,protein_coding,4,141404860,141450730
Xaf1,ENSMUSG00000040483,327959,protein_coding,11,72192455,72204559
Smtnl2,ENSMUSG00000045667,276829,protein_coding,11,72279990,72302539
Sigmar1,ENSMUSG00000036078,18391,protein_coding,4,41738493,41756157
Fosl2,ENSMUSG00000029135,14284,protein_coding,5,32293145,32315186
Snrpg,ENSMUSG00000057278,68011,protein_coding,6,86348286,86356310
Alg6,ENSMUSG00000073792,320438,protein_coding,4,99603901,99651697
Rrp9,ENSMUSG00000041506,27966,protein_coding,9,106353162,106362623
Hus1,ENSMUSG00000020413,15574,protein_coding,11,8943137,8961191
Zmynd8,ENSMUSG00000039671,228880,protein_coding,2,165626072,165740936
Abhd14a,ENSMUSG00000042210,68644,protein_coding,9,106317253,106324877
Bspry,ENSMUSG00000028392,192120,protein_coding,4,62398290,62415535
Rnh1,ENSMUSG00000038650,107702,protein_coding,7,140740239,140752770
Aebp2,ENSMUSG00000030232,11569,protein_coding,6,140546644,140713010
Qser1,ENSMUSG00000074994,99003,protein_coding,2,104585140,104647105
Ncoa3,ENSMUSG00000027678,17979,protein_coding,2,165834556,165915162
Mtap,ENSMUSG00000062937,66902,protein_coding,4,89055359,89099318
Pnkd,ENSMUSG00000026179,56695,protein_coding,1,74324089,74392853
Phb2,ENSMUSG00000004264,12034,protein_coding,6,124689299,124693913
Tmbim1,ENSMUSG00000006301,69660,protein_coding,1,74327406,74344781
Mettl27,ENSMUSG00000040557,79565,protein_coding,5,134961222,134971491
Eif3m,ENSMUSG00000027170,98221,protein_coding,2,104830001,104847425
Zwilch,ENSMUSG00000032400,68014,protein_coding,9,64044426,64080386
Cldn4,ENSMUSG00000047501,12740,protein_coding,5,134973973,134975788
Cnot9,ENSMUSG00000026174,58184,protein_coding,1,74545217,74570001
Spsb2,ENSMUSG00000038451,14794,protein_coding,6,124785624,124787582
Tpi1,ENSMUSG00000023456,21991,protein_coding,6,124787549,124791259
Ttll4,ENSMUSG00000033257,67534,protein_coding,1,74700904,74742889
Mlf2,ENSMUSG00000030120,30853,protein_coding,6,124908349,124914201
Tax1bp3,ENSMUSG00000040158,76281,protein_coding,11,73067909,73073988
Man1b1,ENSMUSG00000036646,227619,protein_coding,2,25222350,25242224
Rhbdd2,ENSMUSG00000039917,215160,protein_coding,5,135661472,135675302
Sec61g,ENSMUSG00000078974,20335,protein_coding,11,16450530,16458484
Zfp809,ENSMUSG00000057982,235047,protein_coding,9,22137010,22154650
Tuba4a,ENSMUSG00000026202,22145,protein_coding,1,75190872,75196509
Dppa3,ENSMUSG00000046323,73708,protein_coding,6,122603369,122607231
M6pr,ENSMUSG00000007458,17113,protein_coding,6,122285679,122294639
Carm1,ENSMUSG00000032185,59035,protein_coding,9,21458190,21503919
Speg,ENSMUSG00000026207,11790,protein_coding,1,75351941,75408964
Spred2,ENSMUSG00000045671,114716,protein_coding,11,19874375,19974026
Cluh,ENSMUSG00000020741,74148,protein_coding,11,74540321,74561673
Zmym4,ENSMUSG00000042446,67785,protein_coding,4,126755732,126861928
Sertad2,ENSMUSG00000049800,58172,protein_coding,11,20493253,20603021
Inpp5d,ENSMUSG00000026288,16331,protein_coding,1,87548034,87648229
Fam117a,ENSMUSG00000038893,215512,protein_coding,11,95227844,95272698
Mnt,ENSMUSG00000000282,17428,protein_coding,11,74721746,74736551
Aftph,ENSMUSG00000049659,216549,protein_coding,11,20635084,20691589
Lgalsl,ENSMUSG00000042363,216551,protein_coding,11,20773576,20781056
B4galt5,ENSMUSG00000017929,56336,protein_coding,2,167140364,167191103
Pax6,ENSMUSG00000027168,18508,protein_coding,2,105499245,105527709
Pip4p2,ENSMUSG00000028221,72519,protein_coding,4,14864076,14915176
Zfp652,ENSMUSG00000075595,268469,protein_coding,11,95603499,95725941
Pramel13,ENSMUSG00000028591,77632,protein_coding,4,144118244,144135034
Trappc14,ENSMUSG00000036948,231807,protein_coding,5,138257918,138262295
Stag3,ENSMUSG00000036928,50878,protein_coding,5,138278502,138310655
Mpped2,ENSMUSG00000016386,77015,protein_coding,2,106523614,106698701
Garnl3,ENSMUSG00000038860,99326,protein_coding,2,32876236,33021666
Sun1,ENSMUSG00000036817,77053,protein_coding,5,139186392,139235595
Pnpla2,ENSMUSG00000025509,66853,protein_coding,7,141035111,141040656
Usp48,ENSMUSG00000043411,170707,protein_coding,4,137321066,137385848
Clasp1,ENSMUSG00000064302,76707,protein_coding,1,118316788,118540408
Pard6b,ENSMUSG00000044641,58220,protein_coding,2,167922924,167943123
Ap2a2,ENSMUSG00000002957,11772,protein_coding,7,141142086,141212924
Zbtb34,ENSMUSG00000068966,241311,protein_coding,2,33296120,33321336
Zbtb43,ENSMUSG00000026788,71834,protein_coding,2,33340299,33358571
Get4,ENSMUSG00000025858,67604,protein_coding,5,139238079,139255806
Nfe2l1,ENSMUSG00000038615,18023,protein_coding,11,96708240,96720794
Errfi1,ENSMUSG00000028967,74155,protein_coding,4,150938376,150953349
Utf1,ENSMUSG00000047751,22286,protein_coding,7,139523702,139525025
Pbx3,ENSMUSG00000038718,18516,protein_coding,2,34061469,34263154
Eif3b,ENSMUSG00000056076,27979,protein_coding,5,140405083,140429115
Ttyh3,ENSMUSG00000036565,78339,protein_coding,5,140606333,140634786
Mrpl45,ENSMUSG00000018882,67036,protein_coding,11,97206542,97220746
Morc2a,ENSMUSG00000034543,74522,protein_coding,11,3599191,3640477
Pcna,ENSMUSG00000027342,18538,protein_coding,2,132091082,132095234
Paox,ENSMUSG00000025464,212503,protein_coding,7,139695712,139717137
Bnip3,ENSMUSG00000078566,12176,protein_coding,7,138492565,138511248
Adipor1,ENSMUSG00000026457,72674,protein_coding,1,134343116,134361089
Vwa1,ENSMUSG00000042116,246228,protein_coding,4,155852606,155859155
Sall4,ENSMUSG00000027547,99377,protein_coding,2,168590252,168609863
Ube2m,ENSMUSG00000005575,22192,protein_coding,7,12769047,12772202
Wipi2,ENSMUSG00000029578,74781,protein_coding,5,142613453,142656343
Zfp217,ENSMUSG00000052056,228913,protein_coding,2,169950563,169990023
Ssrp1,ENSMUSG00000027067,20833,protein_coding,2,84867578,84877453
Fscn1,ENSMUSG00000029581,14086,protein_coding,5,142946098,142958940
Ube2j2,ENSMUSG00000023286,140499,protein_coding,4,156028288,156044061
Sdf4,ENSMUSG00000029076,20318,protein_coding,4,156077329,156098067
Tnks1bp1,ENSMUSG00000033955,228140,protein_coding,2,84878366,84903392
Ccdc9,ENSMUSG00000041375,243846,protein_coding,7,16007967,16020720
Gpcpd1,ENSMUSG00000027346,74182,protein_coding,2,132371002,132429649
Tmem9,ENSMUSG00000026411,66241,protein_coding,1,135935888,135963080
Ppp1r9b,ENSMUSG00000038976,217124,protein_coding,11,94881861,94897725
Rilpl1,ENSMUSG00000029392,75695,protein_coding,5,124631143,124669454
Itga3,ENSMUSG00000001507,16400,protein_coding,11,94935300,94967627
Gpa33,ENSMUSG00000000544,59290,protein_coding,1,165957807,165994079
Tfap2c,ENSMUSG00000028640,21420,protein_coding,2,172391513,172400542
Vkorc1l1,ENSMUSG00000066735,69568,protein_coding,5,129970811,130015533
Coa7,ENSMUSG00000048351,69893,protein_coding,4,108185337,108198741
Gusb,ENSMUSG00000025534,110006,protein_coding,5,130017852,130031890
Tut4,ENSMUSG00000034610,230594,protein_coding,4,108316623,108416618
Asl,ENSMUSG00000025533,109900,protein_coding,5,130040099,130058088
Txndc12,ENSMUSG00000028567,66073,protein_coding,4,108691798,108719324
Ech1,ENSMUSG00000053898,51798,protein_coding,7,28524642,28531672
Sox15,ENSMUSG00000041287,20670,protein_coding,11,69546140,69547553
Ctnnal1,ENSMUSG00000038816,54366,protein_coding,4,56810935,56865188
Senp3,ENSMUSG00000005204,80886,protein_coding,11,69563941,69572910
Tnfsf13,ENSMUSG00000089669,69583,protein_coding,11,69573672,69576610
LTO1,ENSMUSG00000031072,72284,protein_coding,7,144468837,144485438
Plscr3,ENSMUSG00000019461,70310,protein_coding,11,69737202,69742884
Rpl18,ENSMUSG00000059070,19899,protein_coding,7,45364881,45370260
Rnf19b,ENSMUSG00000028793,75234,protein_coding,4,128952064,128979679
S100pbp,ENSMUSG00000040928,74648,protein_coding,4,129041798,129083520
Kdelr1,ENSMUSG00000002778,68137,protein_coding,7,45522196,45533156
Rnf213,ENSMUSG00000070327,672511,protein_coding,11,119283926,119378244
Nomo1,ENSMUSG00000030835,211548,protein_coding,7,45683122,45733636
Gtf2ird1,ENSMUSG00000023079,57080,protein_coding,5,134386510,134485570
Arrb2,ENSMUSG00000060216,216869,protein_coding,11,70323461,70331654
Egln2,ENSMUSG00000058709,112406,protein_coding,7,26858083,26866227
Actg1,ENSMUSG00000062825,11465,protein_coding,11,120236516,120239368
Snrpa,ENSMUSG00000061479,53607,protein_coding,7,26886430,26895696
Cdin1,ENSMUSG00000040282,399568,protein_coding,2,115412197,115609249
Numbl,ENSMUSG00000063160,18223,protein_coding,7,26957858,26981569
Rrbp1,ENSMUSG00000027422,81910,protein_coding,2,143789315,143853183
Sertad3,ENSMUSG00000055200,170742,protein_coding,7,27173193,27176789
Prx,ENSMUSG00000053198,19153,protein_coding,7,27196813,27219639
Sqstm1,ENSMUSG00000015837,18412,protein_coding,11,50090193,50101654
Selenow,ENSMUSG00000041571,20364,protein_coding,7,15651133,15656327
Kat14,ENSMUSG00000027425,228714,protein_coding,2,144210903,144249596
Cct6a,ENSMUSG00000029447,12466,protein_coding,5,129864062,129875212
Polr3f,ENSMUSG00000027427,70408,protein_coding,2,144369638,144383915
Trip6,ENSMUSG00000023348,22051,protein_coding,5,137307916,137312666
Strada,ENSMUSG00000069631,72149,protein_coding,11,106054156,106092994
Dhx32,ENSMUSG00000030986,101437,protein_coding,7,133322671,133384455
Psmc4,ENSMUSG00000030603,23996,protein_coding,7,27741132,27749526
Psmc5,ENSMUSG00000020708,19184,protein_coding,11,106146980,106153946
Mospd3,ENSMUSG00000037221,68929,protein_coding,5,137594907,137599320
Med22,ENSMUSG00000015776,20933,protein_coding,2,26795274,26800689
Pdcl,ENSMUSG00000009030,67466,protein_coding,2,37240086,37249344
Dhrs13,ENSMUSG00000020834,70451,protein_coding,11,77923106,77928692
Pla2g1b,ENSMUSG00000029522,18778,protein_coding,5,115604321,115612781
Zfp141,ENSMUSG00000092416,434178,protein_coding,7,42122810,42155164
Nxt1,ENSMUSG00000036992,56488,protein_coding,2,148514521,148517947
Fn3krp,ENSMUSG00000039253,238024,protein_coding,11,121312227,121322114
Cct4,ENSMUSG00000007739,12464,protein_coding,11,22940519,22953780
Trim6,ENSMUSG00000072244,94088,protein_coding,7,103868000,103884359
Rac1,ENSMUSG00000001847,19353,protein_coding,5,143489389,143513791
Rest,ENSMUSG00000029249,19712,protein_coding,5,77413338,77434279
Dennd1a,ENSMUSG00000035392,227801,protein_coding,2,37689003,38177402
Bahd1,ENSMUSG00000040007,228536,protein_coding,2,118730858,118755009
Mapk3,ENSMUSG00000063065,26417,protein_coding,7,126358773,126364991
Ppp4c,ENSMUSG00000030697,56420,protein_coding,7,126385038,126391668
Nek6,ENSMUSG00000026749,59126,protein_coding,2,38401655,38484618
Ino80e,ENSMUSG00000030689,233875,protein_coding,7,126450132,126461549
Psmb7,ENSMUSG00000026750,19177,protein_coding,2,38478048,38534099
Hirip3,ENSMUSG00000042606,233876,protein_coding,7,126461144,126464549
Chac1,ENSMUSG00000027313,69065,protein_coding,2,119181710,119184862
Ino80,ENSMUSG00000034154,68142,protein_coding,2,119203523,119308168
Tbc1d10b,ENSMUSG00000042492,68449,protein_coding,7,126796631,126807640
Mylpf,ENSMUSG00000030672,17907,protein_coding,7,126808062,126813470
Snrpa1,ENSMUSG00000030512,68981,protein_coding,7,65708751,65724335
Mbtd1,ENSMUSG00000059474,103537,protein_coding,11,93776678,93837811
Ruvbl2,ENSMUSG00000003868,20174,protein_coding,7,45071184,45087520
Atxn7l3,ENSMUSG00000059995,217218,protein_coding,11,102180126,102187457
Epc2,ENSMUSG00000069495,227867,protein_coding,2,49341498,49441960
Kif5c,ENSMUSG00000026764,16574,protein_coding,2,49509310,49664790
Septin11,ENSMUSG00000058013,52398,protein_coding,5,93241296,93324306
Rasip1,ENSMUSG00000044562,69903,protein_coding,7,45276912,45288517
Rnd3,ENSMUSG00000017144,74194,protein_coding,2,51020450,51039123
Ccni,ENSMUSG00000063015,12453,protein_coding,5,93329792,93354354
Ccng2,ENSMUSG00000029385,12452,protein_coding,5,93415116,93424090
Slc25a39,ENSMUSG00000018677,68066,protein_coding,11,102293811,102298772
Rif1,ENSMUSG00000036202,51869,protein_coding,2,51962844,52012395
Fiz1,ENSMUSG00000061374,23877,protein_coding,7,5010058,5017696
Grn,ENSMUSG00000034708,14824,protein_coding,11,102321141,102327874
Epn1,ENSMUSG00000035203,13854,protein_coding,7,5083234,5101177
Rasl11a,ENSMUSG00000029641,68895,protein_coding,5,146781881,146784537
Ccdc43,ENSMUSG00000020925,52715,protein_coding,11,102575512,102588608
Tacc3,ENSMUSG00000037313,21335,protein_coding,5,33815472,33836339
Arhgap23,ENSMUSG00000049807,58996,protein_coding,11,97306359,97393228
Fmnl2,ENSMUSG00000036053,71409,protein_coding,2,52747872,53023816
Epop,ENSMUSG00000043439,103551,protein_coding,11,97518215,97520528
Mllt6,ENSMUSG00000038437,246198,protein_coding,11,97554240,97576289
Bcl2l12,ENSMUSG00000003190,75736,protein_coding,7,44640646,44648136
Nsd2,ENSMUSG00000057406,107823,protein_coding,5,33978069,34055319
Psmb3,ENSMUSG00000069744,26446,protein_coding,11,97594225,97604326
Rras,ENSMUSG00000038387,20130,protein_coding,7,44667385,44671071
Drg2,ENSMUSG00000020537,13495,protein_coding,11,60345417,60359580
Gpd2,ENSMUSG00000026827,14571,protein_coding,2,57127647,57260731
Thoc2l,ENSMUSG00000097392,100042165,protein_coding,5,104656216,104702073
Pkp4,ENSMUSG00000026991,227937,protein_coding,2,58991194,59185552
Ankib1,ENSMUSG00000040351,70797,protein_coding,5,3740000,3852925
Wdr62,ENSMUSG00000037020,233064,protein_coding,7,29939563,29979844
Baz2b,ENSMUSG00000026987,407823,protein_coding,2,59729707,60040183
Marchf7,ENSMUSG00000026977,57438,protein_coding,2,60040231,60081020
Clip3,ENSMUSG00000013921,76686,protein_coding,7,29991153,30007792
Ly75,ENSMUSG00000026980,17076,protein_coding,2,60122447,60213647
Sdhaf1,ENSMUSG00000074211,68332,protein_coding,7,30020831,30023320
Aplp1,ENSMUSG00000006651,11803,protein_coding,7,30134407,30144960
Nphs1,ENSMUSG00000006649,54631,protein_coding,7,30157740,30186648
Mepce,ENSMUSG00000029726,231803,protein_coding,5,137780168,137785917
Psenen,ENSMUSG00000036835,66340,protein_coding,7,30261288,30263052
Cox6b1,ENSMUSG00000036751,110323,protein_coding,7,30316286,30325576
Aimp2,ENSMUSG00000029610,231872,protein_coding,5,143839522,143846665
Igf2,ENSMUSG00000048583,16002,protein_coding,7,142204503,142220553
Snrpb,ENSMUSG00000027404,20638,protein_coding,2,130013555,130021323
Plekhg2,ENSMUSG00000037552,101497,protein_coding,7,28059029,28072024
Rhbdf1,ENSMUSG00000020282,13650,protein_coding,11,32159585,32172300
Eif2s2,ENSMUSG00000074656,67204,protein_coding,2,154713330,154734855
Lrfn1,ENSMUSG00000030600,80749,protein_coding,7,28151405,28167667
Xbp1,ENSMUSG00000020484,22433,protein_coding,11,5470659,5475893
Pak4,ENSMUSG00000030602,70584,protein_coding,7,28258244,28297610
Ccdc117,ENSMUSG00000020482,104479,protein_coding,11,5478887,5492187
Ascl2,ENSMUSG00000009248,17173,protein_coding,7,142520566,142523001
Cd81,ENSMUSG00000037706,12520,protein_coding,7,142606476,142621671
Slbp,ENSMUSG00000004642,20492,protein_coding,5,33792296,33809918
Mall,ENSMUSG00000027377,228576,protein_coding,2,127546306,127571852
Ralgapb,ENSMUSG00000027652,228850,protein_coding,2,158251768,158341173
Chd3,ENSMUSG00000018474,216848,protein_coding,11,69234099,69260232
Tmem88,ENSMUSG00000045377,67020,protein_coding,11,69287345,69289060
Car4,ENSMUSG00000000805,12351,protein_coding,11,84848612,84856870
Cep250,ENSMUSG00000038241,16328,protein_coding,2,155798378,155840820
Dnajb6,ENSMUSG00000029131,23950,protein_coding,5,29940686,30023132
Ergic3,ENSMUSG00000005881,66366,protein_coding,2,155849965,155860199
Rasgrp4,ENSMUSG00000030589,233046,protein_coding,7,28834276,28853386
Rnf216,ENSMUSG00000045078,108086,protein_coding,5,142976648,143098749
Spred3,ENSMUSG00000037239,101809,protein_coding,7,28858254,28869836
Crlf2,ENSMUSG00000033467,57914,protein_coding,5,109702575,109706859
Ppp1r14a,ENSMUSG00000037166,68458,protein_coding,7,28988733,28993226
Aldh2,ENSMUSG00000029455,11669,protein_coding,5,121704090,121731887
Cenpa,ENSMUSG00000029177,12615,protein_coding,5,30824121,30832174
Dnmt3b,ENSMUSG00000027478,13436,protein_coding,2,153491370,153529650
Ak1,ENSMUSG00000026817,11636,protein_coding,2,32511770,32525070
Tor2a,ENSMUSG00000009563,30933,protein_coding,2,32647246,32652256
Selenoh,ENSMUSG00000076437,72657,protein_coding,2,84499559,84501114
Zdhhc5,ENSMUSG00000034075,228136,protein_coding,2,84518314,84545524
Spout1,ENSMUSG00000039660,227695,protein_coding,2,30063465,30068471
Lrrc8a,ENSMUSG00000007476,241296,protein_coding,2,30127727,30153802
Ier5l,ENSMUSG00000089762,72500,protein_coding,2,30361549,30364231
Vps16,ENSMUSG00000027411,80743,protein_coding,2,130266259,130286189
Slc27a4,ENSMUSG00000059316,26569,protein_coding,2,29692646,29707534
Nop10,ENSMUSG00000027133,66181,protein_coding,2,112092271,112093614
Npepl1,ENSMUSG00000039263,228961,protein_coding,2,173952142,173964863
Gnas,ENSMUSG00000027523,14683,protein_coding,2,174126113,174188537
Hspa5,ENSMUSG00000026864,14828,protein_coding,2,34661982,34667559
Ctnnd1,ENSMUSG00000034101,12388,protein_coding,2,84430415,84481109
Creb3l1,ENSMUSG00000027230,26427,protein_coding,2,91812673,91854847
Phf21a,ENSMUSG00000058318,192285,protein_coding,2,92014451,92195011
Cat,ENSMUSG00000027187,12359,protein_coding,2,103284194,103315505
Spred1,ENSMUSG00000027351,114715,protein_coding,2,116951855,117012760
Odf2,ENSMUSG00000026790,18286,protein_coding,2,29779233,29821758
